gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
TCOF1,260.6200224,-0.208986654,0.194308618,-1.075539809,0.282133119,0.710328018
TCP1,1609.484402,0.821669704,0.277859087,2.957145343,0.003105017,0.194469489
TCP11,19.96846963,-0.616274416,0.421305223,-1.462774213,0.143529171,NA
TCP11L1,361.7588814,0.000188929,0.118272915,0.001597396,0.998725463,0.999806174
TCP11L2,954.3434376,0.180184236,0.176299713,1.022033632,0.306764983,0.732458304
TCTA,1130.193096,-0.00810251,0.098017801,-0.082663659,0.934118982,0.982620594
TCTE1,0.614471509,1.779846412,2.814298109,0.63242995,0.527105969,NA
TCTN1,253.7163037,0.487915896,0.186356258,2.618188958,0.008839784,0.270261662
TCTN2,35.39612371,0.601307024,0.358093789,1.679188645,0.093115284,NA
TCTN3,70.37852098,-0.041936188,0.319959023,-0.131067371,0.895722013,0.972370967
TDG,116.6210233,0.112265624,0.226028666,0.496687548,0.619409405,0.894629638
TDP1,82.67956759,0.202503159,0.226454221,0.894234421,0.371196479,0.77253628
TDP2,34.55417231,0.13136245,0.254022646,0.517128895,0.605066184,NA
TDRD1,0.735990895,0.898247708,1.827973784,0.49138982,0.623150763,NA
TDRD3,129.3313545,-0.080388652,0.121624692,-0.660956677,0.508640097,0.850845612
TDRD6,402.8672685,-0.028910792,0.215559518,-0.134119764,0.893307872,0.971097235
TDRD7,129.9080809,-0.103844608,0.18531297,-0.560374207,0.575224221,0.878602576
TDRD9,43.49457678,-0.435075225,0.245315145,-1.773535933,0.076139943,NA
TDRKH,0.80170796,-0.376321209,1.439899259,-0.261352457,0.793820717,NA
TEAD2,1.458474581,1.38747388,1.322645946,1.049013823,0.294171757,NA
TEC,16.89895583,-0.190322016,0.396294495,-0.480254,0.631046793,NA
TECPR1,99.087466,-0.294784808,0.19322939,-1.525569212,0.127117184,0.564797599
TECPR2,81.2050222,-0.159108133,0.27591658,-0.576653033,0.564173866,0.876160295
TECR,9264.982698,0.094197719,0.122555888,0.768610311,0.442124683,0.811195757
TECTB,3.594062878,-0.165606776,2.556159277,-0.064787346,0.948343317,NA
TEDC1,218.8092119,0.140407929,0.331925285,0.423010646,0.672287493,0.909337987
TEDC2,26.09757762,-0.14780562,0.268926544,-0.549613355,0.582584597,NA
TEF,93.99818234,-0.157643057,0.261450996,-0.602954509,0.546538952,0.869550812
TEFM,87.25966361,0.296927805,0.284390769,1.044083837,0.296446603,0.723717925
TEK,5.781871689,0.10547219,0.504884993,0.208903397,0.834523652,NA
TEKT1,5.990459357,-0.054932799,0.539817131,-0.101761866,0.918945695,NA
TEKT2,11.4960474,0.061540203,0.746539055,0.082434004,0.934301597,NA
TEKT5,42.46988298,-0.083961748,0.261041759,-0.321641062,0.747724633,NA
TELO2,138.231784,-0.163723616,0.287356794,-0.569757246,0.568842357,0.877686606
TEN1,3792.894454,-0.200433094,0.127384092,-1.573454668,0.115613577,0.552095824
TENM1,127.2276352,0.13917778,0.567799573,0.245117796,0.806365224,0.951954779
TENM3,6.914895348,0.214463926,0.540470042,0.396810016,0.691507564,NA
TENM4,4.809477751,-0.245341448,0.795731058,-0.308322071,0.757837273,NA
TENT2,205.0065486,0.121358728,0.220031204,0.551552351,0.58125509,0.881056302
TENT4A,138.1369564,-0.18409572,0.164543034,-1.118830228,0.263212573,0.693496127
TENT4B,301.2458293,0.134589994,0.142527186,0.944311032,0.34501073,0.757451755
TENT5A,116.3719511,0.061859252,0.220365472,0.28071209,0.778931235,0.944146596
TENT5B,1.587330491,-0.495588519,0.890995692,-0.55621876,0.578061316,NA
TENT5C,4230.402676,0.307308594,0.439271504,0.699586909,0.48418532,0.839311427
TEP1,72.21413275,-0.357133087,0.263198017,-1.356898852,0.174813352,0.617400101
TEPSIN,307.952724,0.084224511,0.154328231,0.545749211,0.58523834,0.882308912
TERB1,0.732509258,-0.024240546,1.48022844,-0.01637622,0.986934251,NA
TERF1,140.0896509,0.303064594,0.275323966,1.100756315,0.271002729,0.700614121
TERF2,214.5905365,-0.376677899,0.159423889,-2.362744391,0.018140176,0.325702145
TERT,1.410429414,0.07012694,1.305568781,0.053713708,0.957163261,NA
TES,1274.944714,0.274135044,0.15125316,1.812425237,0.069920516,0.479970282
TESC,752.3578059,-0.187991825,0.230936646,-0.81404068,0.415621647,0.795963245
TESK1,122.8231227,-0.182840125,0.147776399,-1.237275553,0.2159848,0.657046086
TESK2,126.4876323,-0.040954666,0.234745565,-0.174464067,0.861500768,0.963425893
TESPA1,96.42497743,0.144403495,0.209971879,0.687727787,0.491624218,0.843152081
TET1,8.410894186,-0.399919581,0.629285562,-0.635513676,0.52509345,NA
TET2,202.336042,-0.23073391,0.168607294,-1.368469324,0.171165218,0.612904606
TET3,137.5590698,-0.573923787,0.404231686,-1.419789213,0.155669056,0.592574372
TEX10,90.84202287,0.424434503,0.265596703,1.598041308,0.110033784,0.54172791
TEX101,65.79723952,0.158955535,0.240647351,0.660533076,0.5089118,0.850845612
TEX11,1.391579424,-1.000813586,1.204917639,-0.830607465,0.406195416,NA
TEX12,1.953569703,1.337844509,0.96463648,1.386889815,0.165475364,NA
TEX14,13.42698093,0.268543474,0.401785876,0.668374599,0.503894505,NA
TEX2,198.5643973,-0.09815924,0.295249155,-0.332462389,0.739540135,0.931009475
TEX22,18.49944986,-0.417921799,0.382767634,-1.091842052,0.274902532,NA
TEX261,905.8068175,-0.19227211,0.120902072,-1.590312776,0.11176432,0.54623719
TEX264,3000.393875,-0.204291428,0.151455219,-1.348856972,0.177382911,0.617750828
TEX29,1.147538072,0.497036841,1.718862823,0.28916609,0.77245428,NA
TEX30,50.91500395,0.525009263,0.332857507,1.577279322,0.114731268,NA
TEX33,16.74277151,-1.028040492,0.491882511,-2.09001229,0.036616696,NA
TEX35,2.984930416,0.896475867,0.84514574,1.060735237,0.288810241,NA
TEX38,1.563848104,2.609441427,2.093233083,1.246608153,0.212541211,NA
TEX49,2.823648064,1.491845221,1.269981547,1.174698345,0.240115422,NA
TEX55,1.4912376,0.300918137,1.022799672,0.29421024,0.768597257,NA
TEX9,37.69129576,0.16255981,0.335975465,0.48384429,0.62849638,NA
TFAM,185.6434413,0.313012556,0.217816462,1.437047289,0.150704557,0.590458009
TFAP2B,2.940478732,0.099994992,0.704244849,0.141988957,0.887088728,NA
TFAP4,61.95059148,0.027580158,0.265050852,0.104056101,0.917124828,0.977442356
TFB1M,165.9237258,0.374476013,0.246281386,1.520520972,0.128380092,0.564797599
TFB2M,140.8121095,-0.120464582,0.196843662,-0.611981002,0.540550327,0.868238765
TFCP2,86.48820469,-0.071905057,0.156986389,-0.4580337,0.64692823,0.901082115
TFDP1,327.2153093,-0.070990783,0.190014592,-0.373607006,0.708696721,0.920187638
TFDP2,269.616586,0.468059338,0.29511214,1.586038913,0.112730483,0.547421368
TFE3,595.6053911,-0.140570435,0.150316022,-0.935166014,0.34970275,0.760718526
TFEB,1941.264241,-0.212885407,0.132231425,-1.609945646,0.107409723,0.539629924
TFEC,38.00562284,-0.018257992,0.38159626,-0.047846359,0.96183869,NA
TFG,928.5583928,0.299962964,0.167038575,1.795770614,0.072531006,0.483294686
TFIP11,812.8167881,-0.092889272,0.163439577,-0.568340136,0.569804031,0.877686606
TFPI,63.33323189,0.240260996,0.259542608,0.92570926,0.354597094,0.763566831
TFPI2,1.67393782,1.197677414,1.801996756,0.664639051,0.506281386,NA
TFPT,536.971854,-0.183356117,0.165227524,-1.109718963,0.267120149,0.697679837
TFR2,58.11287386,0.055891671,0.392322363,0.142463639,0.886713798,NA
TFRC,92.11673317,-0.514117428,0.487414342,-1.054785186,0.291523581,0.718971306
TG,466.6630688,0.049794963,0.260815827,0.190920022,0.848588253,0.960274232
TGDS,55.95248013,0.050703063,0.264150951,0.191947306,0.847783481,NA
TGFA,35.6357478,-0.182576872,0.446864626,-0.408573114,0.682852964,NA
TGFB1,277.0172243,-0.279159098,0.196423912,-1.421207307,0.155256501,0.592574372
TGFB1I1,734.5331897,-0.075659187,0.245178517,-0.308588157,0.757634831,0.937819083
TGFB2,4.574122001,0.499339732,0.574432005,0.869275611,0.3846964,NA
TGFB3,2.179406483,0.146987369,1.0124009,0.14518692,0.884563293,NA
TGFBI,2222.842724,-0.074090578,0.191831367,-0.386227651,0.699328077,0.918033816
TGFBR1,106.7614759,0.363840438,0.272003104,1.337633407,0.181015969,0.621375497
TGFBR2,874.1771104,-0.016772479,0.131696341,-0.127357214,0.898657679,0.973413737
TGFBR3,18.29514949,-0.510078667,0.507724254,-1.004637188,0.315071584,NA
TGFBRAP1,95.42369063,-0.055187215,0.225214331,-0.245043087,0.806423069,0.951954779
TGIF1,999.9108556,0.068592346,0.151316917,0.453302561,0.650330889,0.901395613
TGIF2,164.5878343,-0.082856601,0.193133733,-0.429011542,0.667914825,0.908110699
TGM1,76.20378097,-0.659753865,0.394150565,-1.673862538,0.094157618,0.527616812
TGM2,5996.437467,-0.23403362,0.447203987,-0.523326328,0.600747182,0.886407612
TGM3,36.74243681,0.672622506,1.144630272,0.587632988,0.556778664,NA
TGM5,7.597106448,-0.026639274,0.437627607,-0.060872015,0.951461137,NA
TGOLN2,896.6417062,-0.987857477,0.475251069,-2.078601275,0.037654014,0.405331051
TGS1,284.8716393,0.219724554,0.149264021,1.472053028,0.141006558,0.576129251
THADA,106.5707991,-0.063582329,0.173978746,-0.365460323,0.71476782,0.922326678
THAP1,156.0016474,0.135270563,0.36539495,0.370203702,0.711230719,0.921255211
THAP11,341.8554182,-0.175133695,0.139560973,-1.254890184,0.209518628,0.652471776
THAP12,28.27004491,-0.019379947,0.260525344,-0.074387953,0.940701694,NA
THAP2,192.9598513,0.095586847,0.216560617,0.441386105,0.6589335,0.905175769
THAP3,530.909692,-0.169489196,0.140546384,-1.205930681,0.22784422,0.666386219
THAP4,1115.921233,-0.290684585,0.206122059,-1.410254617,0.158464514,0.596954361
THAP5,246.9783054,0.644740482,0.298212904,2.162014032,0.030617095,0.386806793
THAP6,209.6511606,0.25698808,0.241591191,1.063731169,0.2874505,0.716244495
THAP7,365.8038,-0.341107726,0.182034668,-1.873861332,0.06094954,0.463996058
THAP8,61.82633521,0.29511874,0.265767814,1.110438227,0.266810233,0.697651735
THAP9,14.66120164,0.266210931,0.439268268,0.606032694,0.544493044,NA
THBD,25.5954285,-0.413378265,0.356956371,-1.158063838,0.246837986,NA
THBS1,4683.140821,-0.46770832,0.240713918,-1.943004891,0.052015567,0.447077525
THBS2,69.653909,-0.175682351,0.551811842,-0.318373651,0.750201523,0.934862595
THBS3,1.613309092,-2.049765197,1.234989455,-1.659743076,0.09696615,NA
THEM4,7.453175671,0.707678837,0.55479021,1.275579172,0.20210432,NA
THEM6,12.64623232,-0.023707337,0.43117948,-0.054982526,0.956152385,NA
THEMIS,60.8810578,0.341451697,0.263511327,1.295776166,0.195052612,0.640191618
THEMIS2,2277.097403,-0.360866404,0.296835629,-1.215711218,0.224094949,0.663295775
THG1L,188.1825513,0.726940442,0.220892243,3.290927879,0.000998575,0.129267182
THNSL1,151.758717,0.071871911,0.25463096,0.282259119,0.77774483,0.943610009
THNSL2,23.8275263,-0.012747032,0.375369278,-0.033958646,0.972910127,NA
THOC1,86.38603346,0.30057014,0.284090621,1.058007966,0.290051811,0.718191777
THOC2,439.255496,0.402801665,0.215273543,1.871115508,0.061329073,0.464147557
THOC3,441.1907863,0.534261517,0.208200797,2.566087762,0.01028528,0.279942665
THOC5,350.0319562,0.030056015,0.186781832,0.160915088,0.872160279,0.96635106
THOC6,398.6374269,-0.234689728,0.147939307,-1.58639197,0.112650421,0.547421368
THOC7,264.3453853,-0.023206265,0.176501112,-0.131479425,0.895396062,0.972132183
THOP1,261.6118311,-0.019671272,0.172340701,-0.114141765,0.909125415,0.975936577
THRA,123.1285841,-0.161508691,0.305378556,-0.528880263,0.596888514,0.884416952
THRAP3,1945.52349,-0.255200952,0.119510345,-2.135387955,0.032729334,0.392409737
THRB,2.923029476,0.506191868,0.660470669,0.766410821,0.443431896,NA
THSD1,11.38565495,-0.3132464,0.485021277,-0.645840533,0.518382635,NA
THSD7A,50.22746596,0.630575456,0.546984582,1.152821262,0.248983755,NA
THSD7B,0.175195885,-1.509760638,3.098168889,-0.487307404,0.626040502,NA
THSD8,1.714331116,0.792879957,1.069457399,0.741385265,0.458459876,NA
THTPA,6.29164848,0.026917477,0.502894857,0.053525059,0.957313565,NA
THUMPD2,52.95187203,0.251818182,0.305773056,0.823546016,0.410197561,NA
THUMPD3,364.6303036,0.41007919,0.16866479,2.431326602,0.015043647,0.311101545
THY1,13.27871873,0.813823686,0.572593412,1.421294185,0.155231253,NA
THYN1,771.8933029,-0.0145595,0.096262449,-0.151247972,0.87978011,0.968359914
TIA1,170.6429213,0.387947665,0.1992578,1.946963506,0.05153911,0.445959167
TIAF1,75.93978136,-0.269551225,0.286050154,-0.942321549,0.346028039,0.757451755
TIAL1,191.565083,0.006422804,0.164685555,0.039000412,0.96889006,0.993588957
TIAM1,473.7376846,-0.076572222,0.16504396,-0.463950468,0.642683234,0.898982874
TIAM2,33.57658518,0.049778417,0.257975713,0.192957763,0.846992047,NA
TICAM1,267.174959,0.139818945,0.259606024,0.538581283,0.590175805,0.882998437
TICRR,25.52524983,0.554242858,0.632373267,0.876448905,0.380786042,NA
TIE1,94.71838049,-0.190293676,0.20220726,-0.941082311,0.34666268,0.758128302
TIFA,126.0726911,0.564059291,0.265430765,2.125071265,0.033580667,0.395889301
TIFAB,160.0850663,-0.47615665,0.139538715,-3.412362294,0.000644025,0.104066254
TIGAR,173.8218447,0.117894631,0.175695931,0.671015149,0.502210879,0.848414481
TIGD2,22.19797845,-0.100799285,0.309711503,-0.325461869,0.744831537,NA
TIGD4,89.88338876,-0.69705073,0.398931989,-1.747292143,0.080586675,0.497195545
TIGD5,75.24129226,-0.502581361,0.178553208,-2.814742827,0.004881628,0.220693245
TIGD6,9.817507995,0.221177218,0.490671413,0.450764426,0.652159343,NA
TIGIT,556.5406534,-0.295900459,0.264706112,-1.117845209,0.263633109,0.69402874
TIMD4,39.90659073,0.55993989,0.374080567,1.496843031,0.134434107,NA
TIMELESS,145.5930245,-0.295196507,0.195070528,-1.513280912,0.130208319,0.564908322
TIMM10,232.9667888,-0.071006868,0.197931357,-0.358744915,0.719785925,0.924284276
TIMM10B,224.5944321,0.11920613,0.271720176,0.438709158,0.66087229,0.905351935
TIMM13,2085.377373,-0.044137483,0.192373157,-0.229436809,0.818529429,0.954066835
TIMM17A,427.8309679,0.03047879,0.202464298,0.150539084,0.880339317,0.968394366
TIMM17B,3990.56486,-0.210724964,0.12792663,-1.647232974,0.099510169,0.53373041
TIMM21,155.6360977,0.40048792,0.26958075,1.485595389,0.137386175,0.572051112
TIMM22,172.9587009,0.09918835,0.142767562,0.694754106,0.487209414,0.840324248
TIMM29,27.00442713,-0.372423993,0.284790122,-1.30771387,0.190970377,NA
TIMM44,201.6983572,0.043964814,0.17479242,0.251525863,0.801407569,0.951645549
TIMM50,2507.182911,-0.060771336,0.108183545,-0.561742879,0.574291215,0.878581423
TIMM8A,16.6116242,0.281467979,0.31707739,0.887694892,0.374704894,NA
TIMM8B,346.2287237,0.541961407,0.282881055,1.915863214,0.055382509,0.45553454
TIMM9,123.1313306,0.156106672,0.194758047,0.801541579,0.422818183,0.799299937
TIMMDC1,119.1232597,0.097441997,0.191118149,0.509852138,0.610155055,0.890286696
TIMP1,8857.371994,0.044871129,0.211650596,0.212005683,0.8321026,0.957415396
TIMP2,372.0908406,-0.41702422,0.27237383,-1.531073011,0.125751349,0.563972322
TIMP3,897.0265726,0.208577984,0.32976694,0.632501195,0.527059428,0.860762634
TIMP4,115.3332022,-0.044227796,0.170174898,-0.259896123,0.794943902,0.948743036
TINF2,720.786649,0.240666962,0.187946524,1.280507656,0.200366654,0.646644247
TIPIN,17.86564821,-0.071292506,0.423580604,-0.168309184,0.86634005,NA
TIPRL,257.8621459,0.176464086,0.212549246,0.83022683,0.406410549,0.79151694
TJAP1,117.1107165,-0.047064294,0.212630414,-0.221343189,0.824825224,0.955569606
TJP1,22.56078883,-1.093166082,0.809450007,-1.350504753,0.17685413,NA
TJP2,16.86419593,0.26004059,0.329663114,0.788807055,0.430224785,NA
TJP3,2.708329166,-0.566215178,0.750528,-0.754422457,0.450595591,NA
TK1,178.7021026,0.235583644,0.225916221,1.042792071,0.297044604,0.724521447
TK2,2.039427117,-0.53557617,0.947782157,-0.565083618,0.572016891,NA
TKFC,457.0601289,-0.092658026,0.134239107,-0.690246147,0.490039408,0.841535564
TKT,15566.58718,-0.096493027,0.127367306,-0.757596513,0.448692568,0.815901712
TKTL1,18.45334975,0.975933774,0.514684061,1.896180292,0.057936208,NA
TLCD1,15.76362025,-0.393448931,0.327961089,-1.199681742,0.230262967,NA
TLCD2,42.90457176,-0.493183102,0.379140818,-1.300791363,0.193329879,NA
TLCD3A,113.9856247,0.160940932,0.156361523,1.029287316,0.303344682,0.730380957
TLDC2,174.6655249,-0.313252477,0.263868983,-1.187151566,0.235167841,0.6741148
TLE1,98.40535614,-0.35507123,0.273217216,-1.29959318,0.193740439,0.638744537
TLE2,26.99791458,-0.272721341,0.383457705,-0.711216223,0.476950257,NA
TLE3,569.8123643,-0.151003315,0.190501288,-0.79266296,0.427974216,0.803873626
TLE5,1121.844639,0.093237136,0.203089074,0.459094793,0.646166096,0.900841379
TLE6,0.543844172,-1.761175438,2.733730822,-0.64423879,0.519420601,NA
TLK1,231.6177358,-0.013099497,0.14461302,-0.090583112,0.927823851,0.980527753
TLK2,107.5045345,-0.212123981,0.163696387,-1.295837896,0.195031339,0.640191618
TLL2,1.291885967,-0.38508962,1.137215274,-0.338625086,0.734892182,NA
TLN1,8673.832428,-0.361620276,0.132672975,-2.725651378,0.006417474,0.24525447
TLN2,2.53009624,-0.934245436,0.69577807,-1.342734813,0.179357858,NA
TLNRD1,475.6192569,0.143544136,0.19653281,0.730382557,0.465156377,0.823632103
TLR3,9.431250471,0.3341628,0.455700227,0.733295225,0.463378387,NA
TLR4,414.2620985,0.647973343,0.383612718,1.689134154,0.091193724,0.520291046
TLR5,62.65568481,-0.292169282,0.266714044,-1.095440189,0.273323835,0.703500038
TLR6,316.726613,-0.265222059,0.247146666,-1.0731363,0.283209966,0.71186676
TLR7,75.09928836,0.597316208,0.284329928,2.10078556,0.035659795,0.399996728
TLR8,612.1627427,-0.074731206,0.193372296,-0.386462836,0.699153921,0.918033816
TLX2,2.326049148,0.070101955,1.027137751,0.068249809,0.945586778,NA
TM2D1,736.8971108,0.043741216,0.124349875,0.351759227,0.725018839,0.925764188
TM2D2,240.4751714,-0.021987897,0.199970731,-0.109955578,0.912444605,0.976424889
TM2D3,1008.574868,-0.030503705,0.120390319,-0.253373404,0.799979678,0.951385495
TM4SF1,1.373836767,-2.006049041,1.936373219,-1.035982641,0.300210241,NA
TM4SF19,2.395470562,1.767460284,1.013615623,1.74371847,0.081208193,NA
TM4SF20,12.95226572,1.011793234,0.803111526,1.259841505,0.207726544,NA
TM4SF5,104.2013504,-0.901135512,0.703680578,-1.280603075,0.200333119,0.646644247
TM6SF1,219.9839919,0.115493929,0.209593436,0.551037909,0.581607688,0.881122157
TM7SF2,172.1437197,-0.254618525,0.323430221,-0.787244075,0.431139001,0.805048409
TM7SF3,33.27224042,0.454819067,0.373608029,1.217369627,0.223463614,NA
TM9SF1,298.2577134,0.115464917,0.17262681,0.668870132,0.503578324,0.849047866
TM9SF2,729.0166541,0.234162221,0.247027668,0.947919004,0.343170689,0.75683877
TM9SF3,204.2383468,0.349855677,0.250303669,1.397724928,0.162195685,0.602987843
TM9SF4,861.1298668,-0.000169343,0.177238706,-0.000955453,0.999237659,0.999806174
TMA16,4.918583984,0.925710411,0.659835784,1.402940601,0.160634552,NA
TMBIM1,2777.211879,-0.058380649,0.165262553,-0.353259994,0.723893534,0.925244077
TMBIM4,1037.67149,0.16295395,0.152137667,1.071095366,0.284126552,0.712823766
TMBIM6,10085.663,-0.033397736,0.167245748,-0.199692586,0.841721013,0.958945222
TMC1,5.105582157,-0.204061943,0.573030903,-0.35610984,0.721758309,NA
TMC3,1.039134208,-0.750338682,1.479261739,-0.507238619,0.611987401,NA
TMC4,542.5781297,-0.479796271,0.256012722,-1.874111052,0.06091512,0.463996058
TMC5,0.734547425,-0.352865868,1.824416701,-0.193412979,0.846635552,NA
TMC6,7521.224714,-0.257038713,0.265270453,-0.968968501,0.332560905,0.750164253
TMC7,3.673353273,-1.054296663,0.64294188,-1.639800884,0.101046574,NA
TMC8,1070.432886,-0.213709861,0.129441626,-1.651013414,0.098735836,0.532129556
TMCC1,558.7795887,-0.422340083,0.284145485,-1.486351552,0.137186157,0.571941562
TMCC2,442.2791145,0.590572849,0.611268688,0.966142811,0.333972725,0.750164253
TMCC3,5.81954317,0.832629704,0.934936084,0.890573931,0.37315779,NA
TMCO1,1272.564865,0.051225562,0.252940991,0.202519812,0.839510372,0.958817895
TMCO3,179.5341124,-0.149021452,0.203301012,-0.733008907,0.463552997,0.82346989
